Period Name,Position,Total Duration,Total Distance,Meterage Per Minute,HSD,VHSD,VHSD Relative,Sprint Distance,Velocity B7+ Total # Efforts (Gen 2) (Set 2),Maximum Velocity,Acceleration B2-3 Total Efforts (Gen 2),Deceleration B2-3 Total Efforts (Gen 2),Acceleration B3 Efforts (Gen 2),Deceleration B3 Distance (Gen 2),Max Acceleration,Max Deceleration,Acceleration Density,Total Acceleration Load,Running Imbalance,Total IMA,RHIE Total Bouts,Meta Energy (KJ/kg),HSD Per Minute,VHSD Per Minute,Sprint Distance Per Minute,RHIE Bouts Per Minute,Meta Energy (kj/kg) Per Minute,HI Accels Per Minute,VHI Accels Per Minute
Conditioning - SLR,Edges,0 days 00:06:05.500000,486.19226,80.381675,240.96,0,2.375,0,0,6.52568,5.5,0,0,0,3.808455,-1.778125,0.220425,80.534055,3.30704,0,0,2.31053,0.655115,0,0,0,0.00152,0.015255,0
Conditioning - SLR,Middles,0 days 00:12:44.500000,1065.77713,83.59814,636.254985,8.88,238.890005,0,0,7.1412625,11.75,0,3.25,0,4.1080625,-1.764995,0.2611075,199.7099,-1.6406075,0,0.25,5.0961575,0.83237,0.0116325,0,0.0003275,0.001595,0.0153575,0.004255
Conditioning - SLR,Outside Backs,0 days 00:12:23.166666666,1075.667155,86.74712667,626.90167,93.43999833,102.991665,4.265,0.333333333,7.59024,11.33333333,0,3.166666667,0,4.287098333,-1.966975,0.258268333,192.4077817,6.450945,0.166666667,2.333333333,5.153873333,0.839488333,0.116665,0,0.002975,0.001653333,0.015246667,0.004151667
Conditioning - SLR,Service,0 days 00:12:27,1157.94733,93.02158,720.005015,5.555,11.015,0,0,7.0023,11.5,0,0.5,0,4.06576,-1.938485,0.26818,200.2661,-1.943715,0,1,5.488275,0.96392,0.007225,0,0.0013,0.001755,0.01538,0.00065
Conditioning - SLR 15-15,Edges,0 days 00:12:11,1463.44918,120.0237167,251.78334,0,0,0,0,6.23462,17,0,0,0,3.77678,-1.90716,0.31355,229.3868733,3.38423,0,0.333333333,6.797583333,0.34416,0,0,0.000456667,0.002216667,0.02324,0
Conditioning - SLR 15-15,Middles,0 days 00:12:11,1455.571029,119.3775943,120.1314314,0,4.147142857,0,0,6.011654286,16.42857143,0,0.571428571,0,3.705142857,-1.849514286,0.313508571,229.3553657,0.714484286,0,0.142857143,6.717052857,0.164208571,0,0,0.000195714,0.002192857,0.022458571,0.000781429
Conditioning - SLR 15-15,Outside Backs,0 days 00:12:11,1472.783111,120.7892338,185.7837463,0,0,0,0,6.23959125,16,0,0.75,0,3.781735,-1.821275,0.31824875,232.82424,0.2594225,1.25,0.5,6.79147,0.25394875,0,0,0.00068375,0.00221875,0.02187125,0.001025
Conditioning - SLR 15-15,Service,0 days 00:12:11,1493.353203,122.4762722,265.7044444,0,0,0,0,6.325538889,16.44444444,0,0.333333333,0,3.946013333,-1.810896667,0.323251111,236.4839411,1.558576667,0.111111111,0.222222222,6.911774444,0.363193333,0,0,0.000304444,0.002257778,0.022478889,0.000456667
Conditioning - SLR 15-15,Unknown,0 days 00:12:11,1477.0686,121.1407,291.89,0,0,0,0,6.27731,17,0,0,0,3.89865,-1.92152,0.33393,244.29951,9.63102,1,1,6.85379,0.39899,0,0,0.00137,0.00224,0.02324,0
Conditioning - Shuttles,Middles,0 days 00:14:57,1322.04016,88.35592,367.32998,0,2.63,0,0,6.61462,17,0,3,0,4.22133,-2.26136,0.30514,273.9438,-3.65896,0,0,6.33838,0.40916,0,0,0,0.00169,0.01894,0.00334
Conditioning - Shuttles,Outside Backs,0 days 00:13:49.375000,1625.817185,118.9241575,249.5437512,0,0.08125,0,0,6.35406625,24.375,7.5,1.125,1.4625,4.0304525,-3.84784125,0.4210525,344.0260113,1.19889125,0.25,3.5,7.96818375,0.28597375,0,0,0.00432375,0.00232375,0.029905,0.00125375
Conditioning - Shuttles,Service,0 days 00:14:57,1848.445597,123.5371767,398.2799967,0,8.2,0,0,6.500113333,28.66666667,11,4.333333333,2.88,4.072116667,-4.21598,0.452026667,405.81251,-1.938253333,0,5,9.128376667,0.443636667,0,0,0.00557,0.00243,0.03193,0.004826667
Conditioning - Shuttles,Unknown,0 days 00:14:57,1670.67065,111.65594,390.87001,0,0,0,0,6.66594,26,10,3,2.72,4.16045,-4.45485,0.42434,380.95632,3.01801,1,5,8.34771,0.43538,0,0,0.00557,0.00222,0.02896,0.00334
Conditioning - Sideline,Edges,0 days 00:06:32.736842105,664.4627279,102.4190532,48.31947316,0,0.33,0,0,5.893139474,8.157894737,0.473684211,0.157894737,0.065263158,3.748908421,-2.144754737,0.314778421,122.6345747,2.572082105,0.263157895,0.263157895,3.158234211,0.101748947,0,0,0.000911053,0.001938421,0.021146842,0.000234737
Conditioning - Sideline,Middles,0 days 00:05:08.142857142,532.7889932,104.2957404,31.83178571,0,0.352857143,0,0,5.774620714,5.714285714,0.357142857,0,0.017142857,3.457914286,-2.052923571,0.312314286,94.47567643,-1.794966786,0,0.214285714,2.501129643,0.103715,0,0,0.000747857,0.001953571,0.019537857,0
Conditioning - Sideline,Outside Backs,0 days 00:05:40.200000,595.3124388,108.3252548,50.0504004,1.1152,1.1656,0.532,0.04,5.862,6.6,0.52,0,0.0204,3.5069796,-2.2488668,0.3552952,111.8407372,4.1743732,0.08,0.36,2.8157868,0.1361352,0.0032976,0,0.0017784,0.0020552,0.0211876,0
Conditioning - Sideline,Service,0 days 00:05:23.979591836,550.7744676,105.8898459,32.14285714,0,0,0,0,5.742432653,6.306122449,0.040816327,0.020408163,0,3.565005306,-1.841092449,0.310539388,97.07766673,-1.818529592,0.102040816,0.224489796,2.582144082,0.093444286,0,0,0.000692857,0.001977347,0.020089388,2.45E-05
Conditioning - Sideline 1,Edges,0 days 00:00:00,0,0,0,0,0,0,0,0.00114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conditioning - Sideline 1,Outside Backs,0 days 00:00:00,0.21523,34.90287,0,0,0,0,0,0.16749,0,0,0,0,0,0,0,0,0,0,0,0.00015,0,0,0,0,-9.51351,0,0
Conditioning - Sideline 1,Service,0 days 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conditioning - Top Ups,Middles,0 days 00:14:35,1479.4884,101.39501,183.53,0,0,0,0,6.36905,14,0,0,0,3.81037,-2.34406,0.28035,245.43911,-5.81055,0,0,6.84514,0.20963,0,0,0,0.00187,0.01599,0
Conditioning 1,Edges,0 days 00:02:58,620.612835,223.4585975,64.355,8.2925,14.98125,0,0,6.52981375,5.875,1.625,0.5,0.2625,3.83940375,-2.56512375,0.444225,73.2908175,4.5133375,0,0.5,2.89816375,0.475315,0.069105,0,0.004165,0.00419375,0.035595,0.00416625
Conditioning 1,Middles,0 days 00:03:04.444444444,620.1575556,212.5741711,45.07111111,0,9.565555556,0,0,6.150726667,4.444444444,0.777777778,0.111111111,0.177777778,3.526287778,-2.319724444,0.397548889,68.76474889,0.002386667,0.333333333,0.444444444,2.851198889,0.336757778,0,0,0.003702222,0.003925556,0.026985556,0.000925556
Conditioning 1,Outside Backs,0 days 00:02:49.714285714,575.6057693,221.1613686,66.22857143,10.29928571,6.486428571,0,0,6.465799286,4.857142857,1.785714286,0.5,0.564285714,3.819053571,-2.882006429,0.450709286,69.7242,1.456786429,0,0.571428571,2.697487857,0.531985714,0.085827143,0,0.00476,0.004172143,0.034012857,0.004165714
Conditioning 1,Service,0 days 00:03:05.250000,650.9947556,220.9840644,65.073125,10.15125,10.7325,0,0,6.497323125,4.4375,1.3125,0.3125,0.55625,3.73851,-2.5851375,0.41435125,71.52457375,2.208884375,0.0625,0.4375,3.0012625,0.47048125,0.08459375,0,0.003644375,0.004103125,0.027211875,0.00260375
Conditioning 2,Edges,0 days 00:01:27,361.655625,248.9312525,66.9725,2.265,14.6875,0,0,6.7820375,3,1.25,0.25,0.33,3.75926,-3.820815,0.5268775,45.9281125,5.242905,0,1,1.7332775,0.7682975,0.0259825,0,0.01147,0.004755,0.03442,0.0028675
Conditioning 2,Middles,0 days 00:01:27,359.3816033,247.36602,55.68,0,22.91666667,0,0,6.464176667,3.666666667,0.666666667,0,0.33,3.724103333,-3.071203333,0.511593333,44.59575667,-1.203313333,0,1,1.698446667,0.63875,0,0,0.01147,0.004656667,0.042063333,0
Conditioning 2,Outside Backs,0 days 00:01:27,355.644026,244.793408,58.956,0,0.262,0,0,6.545906,2.8,1.8,0.2,0.244,3.636518,-3.333814,0.545096,47.51593,0.750824,0,1,1.712296,0.676336,0,0,0.01147,0.004696,0.03212,0.002294
Conditioning 2,Service,0 days 00:01:27,364.1108367,250.6212,68.42666667,5.493333333,7.31,0,0,6.802801667,2.666666667,1.833333333,0.666666667,0.255,4.024246667,-3.479023333,0.547516667,47.72695833,1.932316667,0.166666667,1,1.747861667,0.784981667,0.063018333,0,0.01147,0.00479,0.030591667,0.007646667
Conditioning 3,Edges,0 days 00:01:23,358.378365,256.25911,55.5875,0,0,0,0,6.55887,3,1.75,0.25,0,3.855105,-3.311855,0.5301175,44.4821925,4.9804125,0,1,1.7019825,0.662465,0,0,0.01192,0.0048475,0.0357525,0.00298
Conditioning 3,Middles,0 days 00:01:23,349.8482467,250.1596333,50.26333333,0,12.36666667,0,0,6.30595,2.333333333,1,0,0.126666667,3.769323333,-2.859356667,0.498026667,41.78932,-0.27516,0,1,1.64642,0.599016667,0,0,0.01192,0.00469,0.02781,0
Conditioning 3,Outside Backs,0 days 00:01:23,352.919825,252.35597,62.00833333,3.758333333,5.841666667,0,0,6.327298333,3.166666667,0.833333333,0.166666667,0.083333333,3.75415,-3.123031667,0.526073333,44.14289167,0.367655,0,1,1.678285,0.738985,0.04479,0,0.01192,0.00478,0.037738333,0.001986667
Conditioning 3,Service,0 days 00:01:23,353.671015,252.89311,50.11833333,0,0,0,0,6.449656667,3.166666667,1.5,0.333333333,0.07,3.809416667,-3.020711667,0.51622,43.31585667,2.177283333,0,1,1.6763,0.597288333,0,0,0.01192,0.004775,0.03774,0.003973333
Conditioning 4,Edges,0 days 00:00:43,198.48174,275.98851,53.305,0,7.7175,0,0,6.563855,2.75,1.5,0.25,0,3.827855,-3.03606,0.6360225,27.4443725,5.71272,0,1,0.9649825,1.235345,0,0,0.02317,0.0053475,0.0637275,0.0057925
Conditioning 4,Middles,0 days 00:00:43,195.06108,271.232095,48.185,0,0,0,0,6.207865,2,0.5,0,0,3.61052,-2.87068,0.61067,26.350305,-0.390265,0,1,0.935725,1.116685,0,0,0.02317,0.00518,0.04635,0
Conditioning 4,Outside Backs,0 days 00:00:43,196.287166,272.936966,51.98,1.228,5.24,0,0,6.347374,2.6,1,0.4,0.1,3.72063,-3.325986,0.63415,27.363594,0.422248,0,1,0.954872,1.204634,0.028458,0,0.02317,0.00529,0.060252,0.009268
Conditioning 4,Service,0 days 00:00:43,208.0083017,289.2351817,73.915,4.573333333,7.313333333,0,0,6.706996667,2.666666667,1.5,0.666666667,0.321666667,4.037268333,-3.268651667,0.684205,29.52345333,3.203338333,0,1,1.024118333,1.712978333,0.105986667,0,0.02317,0.005673333,0.061796667,0.015446667
Conditioning 5,Edges,0 days 00:00:44,197.93862,266.8835325,53.4625,0,6.99,0,0,6.7064125,2.5,1.5,0.5,0.0575,3.8652875,-3.197045,0.6568975,29.2319575,6.7957775,0,1,0.960895,1.201405,0,0,0.02247,0.00516,0.05618,0.011235
Conditioning 5,Middles,0 days 00:00:44,194.691115,262.504875,49.995,0,0,0,0,6.31266,2,1,0,0,3.68589,-2.963275,0.62108,27.637915,-1.352035,0,1,0.9335,1.123485,0,0,0.02247,0.00501,0.04494,0
Conditioning 5,Outside Backs,0 days 00:00:44,196.1042975,264.41029,57.81,0,0,0,0,6.5121525,2.25,1,0.75,0,3.95921,-3.1656875,0.6500075,28.9253175,-1.10285,0.25,1,0.9523875,1.2991025,0,0,0.02247,0.0051175,0.05056,0.0168525
Conditioning 5,Service,0 days 00:00:44,203.733315,274.6966017,62.15166667,1.156666667,1.823333333,0,0,6.656791667,2.833333333,1.5,0.666666667,0.116666667,3.953333333,-3.252713333,0.680491667,30.28186667,2.30633,0,1,1.000038333,1.396668333,0.025993333,0,0.02247,0.00537,0.063673333,0.01498
Conditioning 6,Edges,0 days 00:00:41,194.1947275,282.73923,53.41,0,3.905,0,0,6.5731375,2.5,0.75,0.25,0,3.82917,-3.07898,0.6220675,25.6354025,6.9554025,0,1,0.9505975,1.2960425,0,0,0.02427,0.0055125,0.060665,0.0060675
Conditioning 6,Middles,0 days 00:00:41,190.64453,277.570295,47.26,0,0,0,0,6.30758,2.5,0.5,0.5,0,3.772945,-2.74557,0.617975,25.4668,-0.90497,0,1,0.921705,1.14681,0,0,0.02427,0.005345,0.060665,0.012135
Conditioning 6,Outside Backs,0 days 00:00:41,189.33096,275.6577925,48.8375,0,0,0,0,6.268185,2,0.5,0,0,3.7490475,-2.8474625,0.614515,25.32416,-1.07069,0,1,0.9196475,1.1850875,0,0,0.02427,0.0053325,0.04853,0
Conditioning 6,Service,0 days 00:00:41,205.6375967,299.3995567,73.71833333,0.921666667,4.726666667,0,0,6.665936667,2.666666667,1.166666667,0.833333333,0.333333333,4.054175,-3.37981,0.644285,26.55094,2.792698333,0,1,1.019168333,1.788843333,0.022366667,0,0.02427,0.005911667,0.06471,0.020223333
Cone Passing,Edges,0 days 00:04:19.093023255,232.3217721,52.73276791,4.652093023,0.076744186,0.247906977,0,0,5.214764651,3.209302326,0.279069767,0.069767442,0.02,3.18996186,-2.314635581,0.367394186,97.5572614,-0.148748605,1.558139535,0.11627907,1.193743023,0.017438837,0.000294186,0,0.000451395,0.001075349,0.011496977,0.000284651
Cone Passing,Middles,0 days 00:04:13,225.1603202,52.39483242,2.565322581,0,0.112580645,0,0,5.102076935,3.612903226,0.129032258,0.032258065,0,3.24096,-2.072311129,0.369428871,95.46645597,-0.830003871,1.661290323,0.14516129,1.152266774,0.009932097,0,0,0.000560161,0.00106371,0.013150645,0.000112903
Cone Passing,Outside Backs,0 days 00:04:10.623188405,212.5741441,50.09694261,2.733913043,0,0,0,0,4.98860913,3.130434783,0.130434783,0.115942029,0.002173913,3.300303768,-2.051876812,0.33702971,86.04599246,0.264956667,1.304347826,0.144927536,1.067143478,0.010948986,0,0,0.000558841,0.00099913,0.01183058,0.000436087
Cone Passing,Service,0 days 00:04:16.439393939,230.7535977,53.23759333,4.473787879,0.296060606,0.570151515,0,0,5.282929091,3.166666667,0.272727273,0.196969697,0,3.427843485,-2.161843636,0.365199091,95.16838303,0.476457121,1.984848485,0.196969697,1.173742121,0.017390909,0.001157273,0,0.000758182,0.00107697,0.012201515,0.000769848
Cone Passing,Unknown,0 days 00:04:11.666666666,184.19772,43.61266,5.673333333,0,0,0,0,5.067233333,4.333333333,0.166666667,0.666666667,0,3.626608333,-2.284301667,0.32506,82.52153833,0.321455,0.166666667,0,0.96406,0.02312,0,0,0,0.000906667,0.016935,0.002525
Cone Passing Skill,Edges,0 days 00:03:45,293.9455867,78.27069333,0,0,0,0,0,3.876216667,0.333333333,0,0,0,2.56946,-2.09173,0.391133333,88.13375667,0,1.666666667,0,1.38416,0,0,0,0,0.00147,0.00148,0
Cone Passing Skill,Middles,0 days 00:03:45,266.6678333,71.00727667,0,0,0,0,0,3.87635,1,0,0,0,2.76243,-2.07014,0.347436667,78.28836333,0,1,0,1.250473333,0,0,0,0,0.00133,0.00444,0
Cone Passing Skill,Outside Backs,0 days 00:03:45,256.5304833,68.30794667,0,0,0,0,0,3.735063333,0.666666667,0.333333333,0,0,2.566033333,-2.11142,0.386493333,87.08802667,0,0.666666667,0,1.21407,0,0,0,0,0.00129,0.00296,0
Cone Passing Skill,Service,0 days 00:03:45,268.3031067,71.44271333,0,0,0,0,0,3.92719,0.333333333,0.333333333,0,0,2.711473333,-2.55884,0.40389,91.00799,6.592623333,2,0,1.286066667,0,0,0,0,0.001363333,0.00148,0
Continuous Ruck Drill - FWDS,Edges,0 days 00:07:34,347.143866,45.80641,6.868,0,0,0,0,5.71948,6.2,5.6,0,0.692,3.583384,-4.255512,0.41353,188.036354,4.511584,5.6,1.6,1.77762,0.015104,0,0,0.00352,0.000936,0.013634,0
Continuous Ruck Drill - FWDS,Middles,0 days 00:07:34,347.5494183,45.85992167,1.213333333,0,0,0,0,5.101815,6.333333333,5.666666667,0,0.446666667,3.373076667,-4.211718333,0.415708333,189.0266333,-1.113191667,8.166666667,2,1.783165,0.002668333,0,0,0.0044,0.000938333,0.013926667,0
Continuous Ruck Drill - FWDS,Service,0 days 00:07:34,344.1965275,45.4174975,6.415,0,0,0,0,5.28937,7.5,4.25,0.25,0.865,3.918165,-4.0519075,0.41773,189.945495,-2.2586725,6.75,1.75,1.8068725,0.0141075,0,0,0.00385,0.00095,0.0164925,0.00055
Core Skill,Edges,0 days 00:06:26,508.425184,78.992984,21.87,0,0,0,0,6.322652,6,0.6,0.2,0,3.699952,-3.025212,0.47607,183.848444,0.27904,3.6,0.4,2.552548,0.056632,0,0,0.001036,0.00158,0.01554,0.000518
Core Skill,Middles,0 days 00:06:26,470.8614767,73.15678833,15.38666667,0,2.326666667,0,0,6.068706667,6.333333333,0.833333333,0.333333333,0.246666667,3.767033333,-3.096575,0.490525,189.4307533,-1.320795,3.833333333,0.5,2.41026,0.039841667,0,0,0.001295,0.001493333,0.016403333,0.000863333
Core Skill,Outside Backs,0 days 00:06:26,506.4421129,78.68488,18.28,0,0,0,0,6.241621429,6.714285714,1,0,0.175714286,3.680935714,-3.393112857,0.48084,185.6904629,1.940332857,3.857142857,0.285714286,2.562772857,0.047334286,0,0,0.00074,0.001588571,0.017388571,0
Core Skill,Service,0 days 00:06:26,514.4645317,79.93130667,14.26833333,1.281666667,0.573333333,0,0,6.283888333,8.333333333,0.833333333,1,0,4.177396667,-3.002166667,0.502431667,194.029245,-0.226131667,4.166666667,0.333333333,2.617498333,0.036945,0.003318333,0,0.000863333,0.001618333,0.021578333,0.00259
Core Skill,Unknown,0 days 00:06:26,500.49731,77.76125,17.31,0,1.95,0,0,6.85146,10,2,0,0,3.79459,-2.99502,0.48909,188.87802,4.35738,1,0,2.58729,0.04482,0,0,0,0.0016,0.02589,0
Core Skill Passing,Edges,0 days 00:02:15,119.7623525,53.0743875,0,0,0,0,0,4.7107525,2,0,0,0,3.12633,-2.1122725,0.4154875,56.2526925,0,1.25,0,0.61342,0,0,0,0,0.0010825,0.0147725,0
Core Skill Passing,Middles,0 days 00:02:15,125.3297,55.541635,0,0,0,0,0,4.572736667,2.666666667,0,0,0,3.186,-1.966498333,0.431428333,58.41117667,0,1,0,0.64988,0,0,0,0,0.001146667,0.019695,0
Core Skill Passing,Outside Backs,0 days 00:02:15,112.173135,49.71111625,0,0,0,0,0,4.5542875,2,0,0,0,3.03655625,-1.845135,0.3863325,52.3055075,0,0.5,0,0.570055,0,0,0,0,0.0010075,0.0147725,0
Core Skill Passing,Service,0 days 00:02:15,119.0291629,52.74946429,0,0,0,0,0,4.662087143,2.428571429,0,0,0,3.300752857,-1.85685,0.409867143,55.49214429,0,0.857142857,0,0.604188571,0,0,0,0,0.001068571,0.017937143,0
Craft - Backs,Outside Backs,0 days 01:35:46,2715.118613,42.631205,16.75083333,1.253333333,0.1125,0,0,6.117316667,13.08333333,2.916666667,1.916666667,0.446666667,4.151638333,-3.469069167,0.1852475,903.9528267,-0.747586667,21.91666667,2.666666667,10.43724833,0.004426667,0,0,0.000845,0.000791667,0.004806667,0.00095
Craft - Backs,Service,0 days 01:50:09.666666666,3164.622355,43.065275,3.74,0.66,0,0,0,5.077886667,6,1.333333333,0.5,0,3.517083333,-2.935643333,0.207305,1227.93156,0.707566667,17.83333333,1.5,10.49901,0,0,0,0.000475,0.000795,0.00364,0.000315
Craft - Backs,Unknown,0 days 00:52:35,2578.78345,49.03578,0,0,0,0,0,5.44302,7,1,1,0,4.07685,-2.82224,0.3361,1060.52948,0,5,2,12.2122,0,0,0,0.00063,0.00093,0.00222,0.00032
Craft - Forwards,Edges,0 days 00:40:42,1871.49097,45.96601,182.97,5.52,13.5,0,0,7.10491,5,6,0,0,3.24288,-3.94165,0.21593,527.4982,-7.53229,4,3,9.1044,0.0749,0.00226,0,0.00123,0.00089,0.00205,0
Craft - Forwards,Middles,0 days 00:40:42,1822.256226,44.75675,101.344,1.856,20.184,0,0,6.814878,9.8,8.8,0.4,0.17,3.787238,-3.880826,0.24638,601.869622,-0.237892,1.4,4.8,9.02449,0.041488,0.00076,0,0.001968,0.000882,0.004012,0.000164
Craft - Forwards,Outside Backs,0 days 00:40:42,843.83826,20.72566,1.05,0,0,0,0,5.6046,1,2,0,0.26,3.20981,-4.23104,0.1366,333.70923,0,9,2,3.31729,0.00043,0,0,0.00082,0.00032,0.00041,0
Craft - Forwards,Service,0 days 00:40:42,1855.112347,45.56373667,86.11,3.686666667,11,0,0,6.95633,6,6,0,0.84,3.540483333,-3.41539,0.223903333,546.9755333,-3.572103333,1.666666667,4.666666667,8.91702,0.03525,0.00151,0,0.001913333,0.000873333,0.002456667,0
Craft - Forwards,Unknown,0 days 00:40:42,2204.13208,54.13607,85.1,0,0,0,0,6.53084,2,9,0,0,2.96577,-3.89103,0.26409,645.13243,0,2,1,10.20663,0.03484,0,0,0.00041,0.001,0.00082,0
Cross Bag,Edges,0 days 00:06:55.857142857,1039.248464,152.3891514,9.381428571,0,0,0,0,5.208854286,2.714285714,6.285714286,0,0.261428571,3.262295714,-3.378098571,0.597065714,242.1914057,1.735002857,3.142857143,1.857142857,5.02814,0.016821429,0,0,0.003532857,0.002945714,0.0065,0
Cross Bag,Middles,0 days 00:07:37.631578947,1147.681866,151.4112316,5.215789474,0,0,0,0,5.440713684,4.473684211,7.210526316,0.052631579,0.406842105,3.59206,-3.540818947,0.597466842,270.0545147,-0.424552632,4.315789474,1.842105263,5.584005789,0.009597895,0,0,0.003732632,0.002938947,0.009864737,0.000105263
Cross Bag,Service,0 days 00:07:35.333333333,1156.564495,153.1303683,7.601666667,0,0,0,0,5.143816667,6.833333333,6.333333333,0.333333333,0.128333333,3.628205,-3.418463333,0.59895,266.2235767,-1.852011667,1.333333333,0.833333333,5.668246667,0.01363,0,0,0.001493333,0.003005,0.017465,0.00087
Cross Bag (1),Edges,0 days 00:02:00,392.664148,196.332074,0,0,0,0,0,4.67335,1.4,6.6,0,0.312,3.444216,-3.522708,0.794408,95.328718,2.302464,1.4,0,1.96799,0,0,0,0,0.00392,0.011666,0
Cross Bag (1),Middles,0 days 00:02:00,382.21883,191.109415,0,0,0,0,0,4.90662625,1.5,4.5,0.125,0.4725,3.58699375,-3.65498375,0.846915,101.629755,-0.30529125,1.875,0.125,1.92894625,0,0,0,0.00104125,0.00384,0.0125,0.00104125
Cross Bag (1),Service,0 days 00:02:00,383.028915,191.51446,0,0,0,0,0,4.863765,1,2.5,0,0.24,3.087955,-3.26786,0.745155,89.41847,-1.964605,1.5,0,1.875575,0,0,0,0,0.003735,0.00833,0
Cross Bag (2),Edges,0 days 00:02:00,378.829162,189.41458,0,0,0,0,0,4.574638,0.8,3.8,0,0.086,2.946554,-3.26305,0.700826,84.099184,2.883166,0.4,0,1.841868,0,0,0,0,0.003668,0.006664,0
Cross Bag (2),Middles,0 days 00:02:00,371.8868225,185.94341,0,0,0,0,0,4.64010375,0.75,2.625,0,0.09125,3.03630125,-3.33180875,0.68076,81.69141625,-1.5308225,1.625,0,1.79383625,0,0,0,0,0.00357375,0.0062475,0
Cross Bag (2),Service,0 days 00:02:00,369.222885,184.61144,0,0,0,0,0,4.2365,1,2,0,0.13,3.13039,-3.183725,0.64662,77.59444,-1.355415,1.5,0,1.772625,0,0,0,0,0.00353,0.00833,0
Cross Bag (3),Edges,0 days 00:02:00,368.926478,184.463238,0,0,0,0,0,4.45243,0.6,2.4,0,0,2.72823,-3.091636,0.630016,75.601824,1.602206,1.6,0,1.76124,0,0,0,0,0.003508,0.005,0
Cross Bag (3),Middles,0 days 00:02:00,358.6661288,179.333065,0,0,0,0,0,4.39969125,0.375,2,0,0.08,2.605945,-3.062415,0.628085,75.370305,-0.6470675,1,0,1.70438875,0,0,0,0,0.0033925,0.00312375,0
Cross Bag (3),Service,0 days 00:02:00,350.365635,175.182815,0,0,0,0,0,4.24598,1,1.5,0,0,3.235925,-3.016755,0.625005,75.000815,-1.587305,0,0,1.673595,0,0,0,0,0.00333,0.00833,0
Cross Bag Drill,Edges,0 days 00:09:08.857142857,1241.384609,135.6551543,27.64142857,0,0,0,0,5.897417143,4.428571429,2.428571429,0.142857143,0,3.56389,-3.22817,0.531567143,291.5763314,4.839587143,2.857142857,2.857142857,5.942808571,0.051048571,0,0,0.00522,0.002587143,0.008147143,0.000271429
Cross Bag Drill,Middles,0 days 00:08:24.750000,1163.710168,138.3527856,16.488125,0,0,0,0,5.727849375,6.125,2,0.0625,0,3.523503125,-2.975306875,0.57133875,285.688285,0.818923125,3.0625,3.5625,5.610575625,0.0339425,0,0,0.00725375,0.002661875,0.01275875,0.00011875
Cross Bag Drill,Service,0 days 00:09:04.300000,1251.130188,137.894563,29.012,0,2.515,0,0,6.005352,5.5,1.9,0.1,0.043,3.588087,-3.0067,0.544255,296.044769,-1.340408,1.8,3.6,6.024372,0.053827,0,0,0.006648,0.002644,0.010174,0.000183
D Mapping (Team 1),Edges,0 days 00:06:54.800000,503.957254,76.084454,0,0,0,0,0,4.90696,9.4,5,0.2,0.012,3.69911,-3.57337,0.615078,245.907904,0,1.4,0,2.764498,0,0,0,0,0.001656,0.022682,0.000594
D Mapping (Team 1),Middles,0 days 00:06:27.625000,539.184235,86.41674625,0.405,0,0,0,0,5.03217625,11.875,7.125,0,0.0875,3.7781075,-3.73803125,0.71242625,266.8653463,-0.53799375,1.125,0,2.99495875,0.00076,0,0,0,0.00191875,0.029855,0
